SMILES,QED,ChemAIrank
Cc1cc(C(=O)NCc2cccc(NC(=O)C3CC3)c2)c(C)n1-c1nccs1,66.71,25.85
Cn1c(-c2ccccc2)cnc1SCC1CSc2nnc(-c3cccnc3)n21,46.35,28.03
O=C(c1ccc2c(c1)C(=O)N(CCc1ccccc1)C2=O)N1CC2(CCCCC2)C1,72.83,27.11
COc1ccc(CC(=O)Nc2ccccc2-n2nc(C)cc2C)cc1S(=O)(=O)N1CCOCC1,55.32,26.37
CCC[C@@H](NC(N)=O)C(=O)Nc1cnc(N2CCCCC2C)c(C)c1,73.59,27.26
Cc1cc(NC(=O)c2ccc3c(c2)OCO3)cnc1N1CCCCC1C,91.04,25.46
CCOC(=O)c1sc(N(Cc2ccc(F)cc2)C(=O)C2CCCN(C(=O)C3CC3)C2)nc1C,56.92,26.05
CCOC(=O)c1nc(N(CCc2ccccc2)C(=O)C2CCCN(C(=O)C3CC3)C2)sc1C,54.88,26.96
CC1CCC(C(F)(F)F)CN1c1cnn(-c2ccc([N+](=O)[O-])cc2)c(=O)c1Cl,55.85,38.85
CC(C)N1CCN(c2cnn(-c3ccc(F)cc3F)c(=O)c2Cl)CC1=O,81.64,39.55
CCOC(=O)c1sc(N(Cc2ccccc2)C(=O)C2CCCN(C(=O)C3CC3)C2)nc1C,59.34,26.22
Cc1nc(C(=O)Nc2cc(C(N)=O)ccc2F)nn1-c1ccccc1C(C)C,70.83,34.18
Cn1cnnc1-c1cccc(NC(=O)c2cnc(-c3ncccn3)s2)c1,59.84,26.45
Cc1c(NCC2CC(=O)N(C3CC3)C2)nn2c(C(F)(F)F)nnc2c1C,89.54,26.05
Cc1ccc(-c2ncc(C(=O)NCCNC(=O)C3CCCC3)s2)c(C)c1,76.41,22.1
N#Cc1cc2c(nc1NCC1CC(=O)N(C3CC3)C1)CCCC2,92.59,25.36
CC(=O)Nc1cccc(NC(=O)C(=O)NC(c2ccccc2C)C2CCCC(C)C2)c1C,58.48,29.3
Cc1ccc(-c2ncc(C(=O)N(C)C3CCN(c4ccccn4)CC3)s2)c(C)c1,63.71,25.22
CC(Cc1cncc2ccccc12)C(=O)N1CCC(c2ccnn2CCO)CC1,70,28.73
O=C(c1csc(-c2cnn(-c3ccccc3)c2)n1)N1CCC(OC2CCCC2)CC1,60.48,22.66
CCc1nc2n(n1)CCCC2NC(=O)c1csc(Cc2cccc(F)c2)n1,73.15,24.25
Cc1ccc(CN2CC(C(=O)Nc3ccc(CC(=O)N4CCCc5ccccc54)cc3)CC2=O)cc1,56.35,25.94
COc1ccc2oc(C)c(C(=O)Nc3ccccc3OCc3cscn3)c2c1,49.6,27.75
Cc1ccccc1-n1ncc(C(=O)OCC(=O)N2CCCCC2)c1C1CC1,76.13,28.91
O=C(Nc1c[nH]nc1C1CCCN(c2ccncc2Cl)C1)C1CCCC1,84.99,23.67
Cn1cc(-c2nc(C3COCCN3C(=O)c3cc(-c4ccccc4)[nH]n3)no2)cn1,55.26,24.45
CCc1noc(C)c1NC(=O)C1CC(=O)N(c2ccc(F)c(C)c2)C1,92.42,23.75
Cn1cc(-c2nc(C3CCCCCN3C(=O)c3cc(C4CC4)[nH]n3)no2)cn1,74.48,24.68
O=C(Nc1cccnc1-n1cccn1)c1cc2c(s1)-c1ccccc1OC2,58.51,27.29
Cn1cc(-c2nc(C3CCCCCN3C(=O)c3[nH]nc4c3CCCC4)no2)cn1,73.09,26.3
Cc1cc(C(=O)NC(c2cccnc2)C2CC2)nn1-c1cccc(C#N)c1,75.9,24.14
CCN(CC)Cc1cccc(NC(=O)c2ccc(OC)c(S(=O)(=O)N(C)Cc3ccccc3)c2)c1,42.03,30.81
Cc1nn(Cc2ccccc2)c(C)c1C(=O)NC1CCCc2c1cnn2C,77.46,24.39
Cc1noc2ncc(C(=O)N3CCCCCC3c3noc(-c4cnn(C)c4)n3)cc12,50.86,24.34
Cc1ccnc2nc(C(=O)Nc3ccc(Nc4ccccc4)nc3)nn12,59.02,26.68
Cc1nn(CC(C)C)c(C)c1CC(=O)Nc1cnn(Cc2ccncc2)c1,69.72,25.13
O=C(Nc1cnn(Cc2ccncc2)c1)C1CCCN1C(=O)Cc1ccccc1,70.25,24.32
Cc1cc(C)cc(N2CCC(C(=O)Nc3cnn(Cc4ccncc4)c3)C2=O)c1,68.06,24.21
CC(C)c1cc(NC(=O)c2ccc3c(c2)N(C)CCO3)n(C(C)C)n1,92.09,30.45
O=C(Cc1n[nH]c2c1CCCC2)NC1CCCOc2c(Cl)cccc21,88.07,24.81
CCc1ncc(NC(=O)N2CCCCCC2c2noc(-c3cnn(C)c3)n2)cn1,72.07,24.9
CC(=O)Nc1c[nH]nc1C1CCCN(C(=O)Cc2n[nH]c3c2CCCC3)C1,76.41,25.27
Cn1cc(-c2nc(C3COCCN3c3ccnc(-c4ccccc4)n3)no2)cn1,52.54,26.56
COc1cccc(NC(=O)Cn2c(=O)c(N3CCCC3)nc3ccc([N+](=O)[O-])cc32)c1,47.78,27.59
O=C(Cn1cnc2ncccc2c1=O)Nc1ccnn1C1CCCC1,78.17,26.19
Cc1cc(Nc2cnn(Cc3ccccn3)c2)nc(-c2cccnc2)n1,59.9,26.56
Cc1ccccc1CC(=O)N1CCN(c2cnn(-c3ccc(C(F)(F)F)cn3)c(=O)c2Cl)CC1,55.84,37.31
Cc1n[nH]c(C)c1CC(=O)Nc1cc(C2CCCC2)nn1C,91.11,25.31
O=C1Cc2cc(NC(=O)C3CCN(c4ncc(C(F)(F)F)cc4Cl)CC3)ccc2N1,75.62,29.54
CC(C)(O)CN1CCc2c(cccc2NC(=O)c2ccccc2OC2CC2)C1,80.37,55.08
COc1ccc(-c2noc(C3CCCN(S(=O)(=O)c4c(C)n[nH]c4C)C3)n2)cc1OC,61.17,23.64
CCC1(C)CC(=O)N(CC(=O)Nc2ccccc2S(=O)(=O)N(C)C2CCCCC2)C(=O)C1,62.58,27.17
CC(c1ccccc1)N(CC1CC1)C(=O)Cn1cnc2ccccc2c1=O,67.61,27.31
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)Nc3ccc(CCn4nnc(-c5ccccc5)n4)cc3)c(C)c12,33.96,29.27
Cn1ncc(C(=O)NC2CCc3nc(-c4ccccc4)cn3C2)c1C1CC1,77.7,28.49
Cn1c(=O)[nH]c(=O)c2cc(-c3nc(-c4cccnc4Oc4ccccc4)no3)cnc21,47.5,25.06
Cc1cc(C(=O)N2CCC(n3cc(Cl)cn3)CC2)c2c(C)n[nH]c2n1,76.34,25.89
CC(=O)NC1(c2noc(-c3ccc4[nH]c(C(F)F)nc4c3)n2)CCCCC1,72.2,27.3
O=C(Cc1n[nH]c2c1CCCC2)Nc1ccc(-n2cc(CO)nn2)cc1,64.54,32.84
COc1ccc(C(=O)NCC2CC(=O)N(C)C2c2ccccc2)c2ccccc12,72.33,27.01
Cc1cc(NC(=O)c2ccnn2C2CCCC2)cnc1N1CCCCC1C,87.34,24.74
O=S(=O)(c1ccc(Nc2nc(C(F)(F)F)nc3ccccc23)cc1)N1CCCCCC1,60.84,28.35
Cc1sc2nc(CN3CCC(C)CC3)nc(NC(C)c3nnc4n3CCCCC4)c2c1C,58.41,26.31
Cc1n[nH]c(C)c1CC(=O)N1CC(C)CC1c1cccnc1,94.7,30.52
O=C(CC1NC(=O)N(CC(O)Cn2c3ccccc3c3ccccc32)C1=O)N1CCCC1,58.11,27.25
Cn1ccnc1CN1CCC(c2nc(-c3ccc(-n4cnc5ccccc54)nc3)no2)CC1,41.25,28.23
CC(=O)c1c(C)[nH]c(C(=O)Nc2cnc(N3CCCCC3C)c(C)c2)c1C,79.42,34.95
O=[N+]([O-])c1ccc(-c2ncn(CN3CCN(c4ncc(C(F)(F)F)cc4Cl)CC3)n2)cc1,41.69,28.54
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NCc3ccccc3Cn3cccn3)c(C)c12,48.15,31.08
CN(CC(=O)OCC(=O)Nc1sc2c(c1C#N)CCC2)c1ncccn1,76.69,23.79
COc1ccccc1N1CCC(CNC(=O)c2cc3c4ccccc4n(C)c3s2)C1,51.19,26.8
COc1cc(C(C)=O)ccc1OCC(O)Cn1c(C)nc2sc3c(c2c1=O)CCCC3,56.49,25.93
Cc1cc(C(=O)Nc2cnn(Cc3ccccn3)c2)c(C)n1-c1ccccc1Br,47.75,26.36
COc1ccc(C2CCN(C(=O)c3cc4c(C)nn(-c5ccccc5)c4s3)C2)cc1,46.77,25.17
CC(C)(C)c1ncc(C(=O)N2CCc3c2cccc3C(F)(F)F)cn1,78.18,31.1
Cc1cn(-c2ccccc2)nc1NC(=O)c1cn(C)nc1-c1ccc(F)cc1F,56.75,21.75
Cn1c(=O)c2ccc(C(=O)N3CCc4cc(C(C)(C)C)ccc43)nc2n(C)c1=O,63.57,28.65
CC(=O)N1CCc2cc(C(=O)C(C)Nc3cccc4c3CCCC4)ccc21,83.12,33.02
Cc1ccc(-c2noc(C3CCCN(S(=O)(=O)c4c(C)n[nH]c4C)C3)n2)cc1F,69.67,23.74
CCOC(=O)Cn1c(=O)c2c(nc3n2CC(C)CN3c2ccc(OC)cc2)n(C)c1=O,56.52,31.93
Cc1ccc(-c2cc(NC(=O)COC(=O)c3ccc(N4CCOCC4)nc3)n(-c3ccccc3)n2)cc1,38.71,29.67
Cc1cccc(NC(=O)[C@@H]2CCCN2C(=O)Cc2nc3ncccn3n2)n1,73.94,25.51
O=C(Nc1ccn(-c2ccncc2)n1)c1ccc(S(=O)(=O)N2CCOCC2)o1,67.81,27.41
Cc1ccc2c(c1)C(=O)N(C(C)C(=O)Nc1ccn(-c3ccncc3)n1)C2=O,70.53,30.63
Cc1cccc(NC(=O)[C@@H]2CCCN2C(=O)c2cc3c([nH]c2=O)CCCC3)n1,85.33,26.2
Cc1ccc2ncc(C(=O)N3CCC[C@H]3C(=O)Nc3cccc(C)n3)c(=O)n2c1,73.61,28.93
COc1ccc(CCn2c(C)c(C)n3c4c(=O)n(CC(C)=O)c(=O)n(C)c4nc23)cc1OC,42.14,38.22
Cc1csc(C2CCCCN2C(C)c2nc(N)nc(Nc3ccccc3)n2)n1,66.69,25.6
Cc1noc(C)c1C(C)NC(=O)CCc1nc2sc3c(c2c(=O)[nH]1)CCCC3,68.44,26.74
CCOc1cc(NC2CCN(C(=O)c3ccnc4ccncc34)CC2)ncn1,72.91,29.2
Cc1n[nH]c(C)c1CC(=O)N1CCN(Cc2ccc(F)cc2)CC1C,92.68,24.9
Cc1noc(C)c1C(C)C(=O)N1CCN(Cc2cnn(C(C)(C)C)c2)CC1,82.42,25.27
Cc1cn(-c2ccc(C#N)cn2)nc1NC(=O)C1COCCN1C1CCCC1,87.18,27.2
Cc1n[nH]c(C)c1CC(=O)N1CCN(Cc2cccnc2)CC1C,92.81,26.43
COc1ccc(C=NNc2nc3c(c(=O)[nH]c(=O)n3C)n2Cc2cc(C)ccc2C)cc1,35.98,33.94
Cc1nc2c(c(C)c1CC(=O)N1CCCCCC1c1cccn1C)c(=O)[nH]n2C,74.08,52.42
CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(C(=O)Nc2cccc(Cn3ccnc3)c2)c1,50.21,27.22
CC(=NOCC(=O)N(C)Cc1ccc(C)cc1)c1cnn(-c2ccc(C(F)(F)F)cn2)c1C,39.01,43.86
Cc1occc1C(=O)Nc1nc(CC(=O)N2CCCC2C=Cc2ccccc2)cs1,63.38,25.77
CC(NC(=O)c1ccccc1NC(=O)C1CCCN(S(C)(=O)=O)C1)c1ccccc1,73.81,26.16
Cc1nnc(NC2CCc3nnc(C(C)C)n3C2)c(C#N)c1C,93.29,21.01
Cc1cc(C)n(C(C)C(=O)Nc2ccc3cccc(Cl)c3n2)n1,79.28,37.14
Cc1cc2occ(CC(=O)Nc3ccccc3NS(=O)(=O)c3cccs3)c2cc1C,43.69,27.24
CC(C)C(NC(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2)c1nc2ccccc2[nH]1,47.22,27.86
Cc1nc2c(NC(=O)c3ccc4c(c3)S(=O)(=O)N(C3CC3)C4=O)c(Cl)ccc2s1,65.8,40.28
Cc1cc(C)c(C#N)c(Sc2nc(Sc3ccccn3)nc(Sc3nc(C)cc(C)c3C#N)n2)n1,32.42,27.82
C=CCc1ccc(OCC(O)Cn2c(C)nc3sc4c(c3c2=O)CCCC4)c(OC)c1,53.92,24.74
O=S(=O)(c1ccc(Nc2nc(C(F)(F)F)nc3c2cnn3Cc2ccccc2)cc1)N1CCOCC1,41.57,29.43
O=C(Nc1cnn(Cc2ccncc2)c1)C1CCN(c2cnccn2)CC1,74.55,25.73
Cc1n[nH]c(C)c1C1CCCCCN1C(=O)NCc1cnc2n1CCCC2,86.92,28.19
O=C(Nc1ccc(CCn2nnc(-c3ccccc3)n2)cc1)c1c[nH]nc1-c1ccc2c(c1)OCCO2,35.17,26.99
Cc1c(C(=O)Nc2cccc(NC(=O)C(C)C)c2)cnn1-c1ccc(=O)[nH]n1,62.57,25.35
O=C(NCc1ccnc(-n2cccn2)c1)c1cc(-c2ccncc2)nc2ccccc12,47.97,26.62
CC(NC(=O)c1ccc(C2(C#N)CC2)cc1)C(c1ccccc1)N(C)C,86.74,47.99
Cc1c(C(=O)Nc2cccc(NC(=O)c3ccncc3)c2)cnn1-c1ccc(=O)[nH]n1,45.72,25.56
CCCn1c(=O)[nH]c(=O)c2c(C(=O)NCc3cccc(CN4CCCC4)c3)cc(C3CC3)nc21,53.74,28.04
Cc1cc(C(=O)Nc2cccc(S(=O)(=O)C3CCCC3)c2)c(C)n1C1CC1,82.76,23.88
NC(=O)c1cc(NC(=O)C2CC=CCC2c2nc3ccccc3s2)ccc1F,64.87,25.49
COc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)Nc2ccc(F)c(C(N)=O)c2)cc1,44.83,26.38
COc1cccc(-c2nn(Cc3ccccc3)cc2C(=O)Nc2ccc(F)c(C(N)=O)c2)c1,44.83,26.22
COc1ccccc1-c1nn(Cc2ccccc2)cc1C(=O)Nc1ccc(F)c(C(N)=O)c1,44.83,26.15
NC(=O)c1cc(NC(=O)c2cn(Cc3ccccc3)nc2-c2ccccc2)ccc1F,49.8,25.58
COc1ccccc1-c1nn(-c2ccccc2)cc1C(=O)Nc1ccc(F)c(C(N)=O)c1,48.23,25.27
NC(=O)c1cc(NC(=O)C2Cc3ccccc3CN2S(=O)(=O)c2ccc(F)cc2)ccc1F,59.64,28.47
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)Nc2ccc(F)c(C(N)=O)c2)c1,48.23,25.83
CCCc1cc(C(=O)Nc2ccc3c(c2)CCN3C(=O)c2cccnc2)[nH]n1,71.63,25.72
CC(C)c1nnc2n1CC(NC(=O)c1nn(C(C)C)c(=O)c3ccccc13)CC2,73.34,28.5
CCc1nnc2n1CC(NC(=O)c1nc3nc(C)cc(C)n3n1)CC2,75.04,23.71
COc1ccc2oc(C)c(C(=O)NC3CCc4nnc(C(C)C)n4C3)c2c1,76.46,25.78
COc1ccc2oc(C(=O)NC3CCc4nnc(C(C)C)n4C3)c(C)c2c1,76.46,26.37
Cc1c(C(=O)Nc2cc3c(cc2F)CCC(=O)N3)cnn1-c1ccc(=O)[nH]n1,63.43,47.12
O=C(Nc1ccc2oc(C3CC3)nc2c1)C1CCCN(C(=O)Cc2ccccc2)C1,69.52,26.01
Cc1ccc2[nH]nc(C(=O)NC3CCc4nnc(C(C)C)n4C3)c2c1,76.7,26.09
CC(C)Cc1cc(C(=O)NC2CCc3nnc(C(C)C)n3C2)[nH]n1,87.82,26.66
CC1(C)CC(=O)c2cc(C(=O)N(CCc3cccc(F)c3)C3CC3)c(=O)[nH]c2C1,84.07,40.69
CC(C)c1c(C(=O)Nc2cnn(-c3ccccc3F)c2)cnn1-c1ccccn1,55.94,26.03
Cc1cccc(NC(=O)[C@@H]2CCCN2c2ncccc2C#N)n1,94.03,27.27
FC(F)(F)c1nc(N2CCCC2c2ccc3c(c2)OCCO3)c2nc[nH]c2n1,72.09,25.27
CC(C)(C)n1ncc2c(=O)[nH]c(N3CCC(C(=O)Nc4ccc(F)c(Cl)c4)CC3)nc21,64.13,36.02
Cc1ccccc1-n1c(=O)c2ccccc2n2c(SCc3ccc(F)c4cccnc34)nnc12,32.84,26.57
Cc1nn(CC(=O)Nc2c(C#N)c3c(n2-c2ccccc2)CCCC3)c(C)c1[N+](=O)[O-],50.16,24.4
N#Cc1c2c(n(-c3ccccc3)c1NC(=O)CN1C(=O)c3ccc([N+](=O)[O-])cc3C1=O)CCCC2,34.53,29.2
Cc1cccc(NC(=O)[C@@H]2CCCN2C(=O)c2ccc(-c3nnn[nH]3)cc2)n1,71.61,27.4
O=C(c1cnn(-c2ccccn2)c1C(F)(F)F)N1CCC(c2nc3ccccc3o2)CC1,46.96,27.33
Cc1noc(C)c1CN(C)c1cnn(-c2ccc(C(F)(F)F)cn2)c(=O)c1Cl,65.08,39.18
Cc1cc(C)n(-c2ccc(NC(=O)Cn3cnc4ccccc4c3=O)cn2)n1,59.11,28.06
Cc1cnc2c(S(=O)(=O)N3CCN(C(C)C(=O)Nc4ccc(Cl)cn4)CC3)cccc2c1,61.18,27.16
Cc1cc(C)n(-c2ccc(NC(=O)c3[nH]c4c(c3C)C(=O)CCC4)cn2)n1,74.67,26.15
Cc1cc(C)n(-c2ccc(NC(=O)c3ccc(CN4CCCCC4)cc3)cn2)n1,71.29,25.96
Cc1oc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)c(C#N)c1C,74.32,26.51
Cc1ccc2[nH]cc(C(=O)NC3CCCc4c3cnn4C)c2c1,76.42,27.91
Cc1cccc(-n2ncc(C(=O)N3CCCC(c4nc5ccccc5o4)C3)c2C)c1,50.21,25.66
Cc1cc(N2CCCC(N3CCN(c4ccc(C#N)cn4)CC3)C2=O)n(C)n1,79.99,37.05
CC(C(=O)Nc1ccc(NC(=O)c2csc3c2CCCC3)cc1)n1cncn1,68.98,26.12
Cc1cc(N2CCCC(N3CCN(C(=O)c4ccccc4C#N)CC3)C2=O)n(C)n1,77.22,30.86
Cc1nc2c(C#N)cnn2c(C)c1CCC(=O)Nc1cc2c(cc1Br)OCCO2,64.66,28.5
Cc1nn(CC(F)(F)F)c(C)c1C1COCCN1c1ncnc2ccc(F)cc12,61.75,39.14
CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)C1CCCN(C(=O)c2ccc(C)cc2)C1,61.95,26.47
Cc1nc2c(C#N)cnn2c(C)c1CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,50.16,24.82
N#Cc1ccc(NC2CCCc3cn(C4CCCC4)nc32)nn1,94.19,24.71
COc1ccc(C(C)NC(=O)CCc2c(C)nc3c(C#N)cnn3c2C)cc1F,69.2,29.28
N#Cc1nccnc1NC1CCCc2cn(C3CCCC3)nc21,94.19,23.11
Cc1nn(C)c2ncc(NC(=O)c3ccc(CN4CC(C)OC(C)C4)cc3)cc12,73.73,26.16
CC(C)n1cc2c(n1)C(Nc1ccc(C#N)cn1)CCC2,93.77,28.26
CCc1c(C(F)(F)F)noc1NC(=O)C1CCCN(C(=O)c2ccc(F)cc2)C1,77.22,24.96
CC1CC1C(=O)Nc1nc2ccc(S(=O)(=O)N3CCCC3)cc2s1,90.33,23.91
CCn1c(=O)n(CCC(=O)Nc2nc3ccc(S(=O)(=O)N4CCCC4)cc3s2)c2ccccc21,42.02,27.5
O=C(CCn1cnc2ccccc2c1=O)Nc1nc2ccc(S(=O)(=O)N3CCCC3)cc2s1,45.11,25.15
COCCN1CC(C(=O)Nc2nc3ccc(S(=O)(=O)N4CCCC4)cc3s2)CC1=O,68.22,23.78
Cc1ccccc1-n1ncc(C(=O)Nc2nc3ccc(S(=O)(=O)N4CCCC4)cc3s2)c1C,46.22,26.05
COc1ccc2c(C)c(CCC(=O)N3CCCCC3c3cn[nH]c3)c(=O)oc2c1,66.8,33.56
CCn1cc(CN2CCN(C3CCCN(c4cc(C)nn4C)C3=O)CC2)cn1,77.54,30.92
Cc1nn(CC(F)(F)F)c(C)c1C1COCCN1C(=O)c1cc(C(C)C)[nH]n1,85.72,37.31
Cc1nn(CC(F)(F)F)c(C)c1C1COCCN1Cc1ccc(C#N)cc1F,74.08,33.77
CCOC(=O)c1ccc(N2CCN(C(=O)CCc3c(C)nc4c(C#N)cnn4c3C)CC2)nc1,51.23,26.49
Cc1nc2c(C#N)cnn2c(C)c1CCC(=O)Nc1ccc(N2CCCC2)nc1,72.03,29.1
CC(C)c1nc(C2CCCN2CC(=O)Nc2ccc(Cl)cn2)no1,89.28,33.97
CC(O)C1CCN(C(C)C(=O)Nc2sc3c(c2C#N)CCC3)C1,88.49,24.36
Cn1ncc2c1CCCC2Nc1cnn(-c2ccc(C(F)(F)F)cn2)c(=O)c1Cl,69.57,57.05
Cc1cc(CN(C)c2nc(CN3CCOCC3)nc3scc(-c4ccccc4)c23)no1,45.12,26.17
CC(C)n1cc2c(n1)C(NC(=O)c1ccccc1N1CCOCC1)CCC2,90.09,26.31
COCCn1cc2c(n1)C(NC(=O)Cc1c[nH]c3c(C)cccc13)CCC2,70.42,25.81
COCCn1cc2c(n1)C(NC(=O)c1cnn(Cc3ccccc3)c1)CCC2,68.47,26.74
CC(C)Cc1cc(C(=O)NC2CCCc3cn(CC(N)=O)nc32)[nH]n1,72.67,29.16
COCCn1cc2c(n1)C(NC(=O)c1ccc(=O)n(-c3ccc(F)cc3)n1)CCC2,67.02,26.87
COCCn1cc2c(n1)C(NC(=O)c1ccccc1N1CCOCC1)CCC2,82.68,27.98
N#Cc1c(NC(=O)CCN2CCC(c3c[nH]c4ccccc34)CC2)sc2c1CCC2,62.52,24.96
COCCn1cc2c(n1)C(NC(=O)Cc1coc3c(C)c(C)ccc13)CCC2,70.79,24.95
Cc1n[nH]c(C)c1CC(=O)Nc1cnn(C(C)C2CC2)c1,88.61,24.06
Cc1c(O)ccc2c(CN3CCn4cccc4C3c3ccccc3)cc(=O)oc12,53.6,32.18
Cc1cnc(C(=O)NCC(c2ccc(C)o2)N2CCCC2)c(C)c1,91.62,22.94
Cc1ccc(-c2noc(C(C)N3CCN(C(C)C(=O)Nc4ccc(OC(F)F)cc4)CC3)n2)cc1,50.78,27.84
O=C(CN1CCCc2cc(F)cc(F)c21)Nc1ccccc1C(=O)NC1CC1,83.07,25.35
CN(C)C(=O)Cn1cc2c(n1)C(NC(=O)c1cn(-c3ccccc3)nn1)CCC2,70.58,25.74
Cc1nc(C)c(C(=O)NC2CCCc3cn(C4CCCC4)nc32)o1,93.69,24.69
COc1ccc(C(=O)NC2CCCc3cn(C4CCCC4)nc32)nn1,92.42,25.19
CCCc1[nH]nc(C(=O)NCc2nncn2C2CC2)c1[N+](=O)[O-],58.05,26.41
O=C(NC1CCCc2cn(CC(F)(F)F)nc21)c1ccccc1N1CCOCC1,84.49,27.77
CC(C)C(=O)Nc1cccc(NC2CC(=O)N(c3cccc(C(=O)O)c3)C2=O)c1.O=C(O)C(F)(F)F,43.27,27.41
Cc1n[nH]c(C)c1CC(=O)Nc1cc(C)n(-c2cccc(C#N)c2)n1,76.57,23.77
Cc1c(C(=O)NC(Cc2nnc[nH]2)c2ccccc2)cnn1-c1ccc(F)cc1,52.94,25.88
O=C(NC(Cc1nnc[nH]1)c1ccccc1)c1cnn(-c2ccccc2Cl)c1,52.63,24.67
COCc1cc(NC(=O)NC2CCCc3cn(C4CCCC4)nc32)ncn1,84.32,25.51
CN1CC[C@@H](CNC(=O)c2n[nH]c3ccc(Cl)cc23)[C@@H]1c1cccnc1,74.09,39.93
O=C(c1[nH]nc2c1CCCC2)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,70.02,38.39
Cc1ccc2[nH]cc(C(=O)NCc3cccc(-c4nnc[nH]4)c3)c2c1,53.66,27.12
Cc1cnc(C(=O)NC(C)c2nc3ccccc3n2C(C)C)c(C)c1,77.94,25.12
COc1cccc(NC(=O)CN(C)C(=O)CCc2c(C)c3c(C)nn(C)c3[nH]c2=O)c1,60.11,29.38
COc1ccccc1C1CC(c2c(-c3ccccc3)c3cc(C)ccc3[nH]c2=O)=NN1C(=O)CCC(=O)O,36.19,32.04
CNS(=O)(=O)c1ccc(Nc2nc(C(F)(F)F)nc3sc(C)c(C)c23)cc1,67.22,28.82
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)N3CCN(c4ccc(F)cc4)CC3)c(C)c12,71.5,37.68
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NC(C)c3ccc(F)c(F)c3)c(C)c12,70.53,36.65
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NCc3ccc(OC(F)F)cc3)c(C)c12,63.38,38.47
CC1(C)CC2CC(C)(CN2C(=O)C(=O)Nc2ccc(CC(=O)N3CCc4ccccc43)cc2)C1,70.02,34.84
Cc1cccc(N2CCN(C(=O)CCc3c(C)c4c(C)nn(C)c4[nH]c3=O)CC2)c1,72.11,25.98
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NCCc3ccc(C(F)(F)F)cc3)c(C)c12,64.29,33.66
COc1ccc(OC)c(CNC(=O)CCc2c(C)c3c(C)nn(C)c3[nH]c2=O)c1,63.54,29.32
CN(Cc1ccccc1NC(=O)c1ccc(C(=O)O)cn1)C1CCCCC1,81.15,47.52
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NC(C)c3ccc4c(c3)OCCCO4)c(C)c12,65.63,27.31
O=C(Nc1ccc2c(c1)C(=O)NCC2)C(=O)N(Cc1ccccc1C(F)(F)F)CC1CC1,69.31,38.92
O=C(O)c1ccc(C(=O)N(Cc2cccc(F)c2)C2CCCC2)nc1,90.26,28.27
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NC(C)c3ccc(C(F)(F)F)cc3)c(C)c12,66.05,34.58
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)Nc3ccc(N4CCCCC4)nc3)c(C)c12,67.68,38.42
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)N3CCCC(c4nc5ccccc5[nH]4)C3)c(C)c12,51.76,28.84
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NCC3CCCc4ccccc43)c(C)c12,70.04,29.44
Cc1nn(C)c2[nH]c(=O)c(CCC(=O)N3CCc4[nH]c5ccc(F)cc5c4C3)c(C)c12,53.32,40.41
N#Cc1nc(C2CC2)oc1N1CCN(C(=O)C2CC(=O)N(c3ccccc3Br)C2)CC1,66.29,30.08
N#Cc1nc(C2CC2)oc1N1CCN(Cc2nnsc2Cl)CC1,83.58,38.27
N#Cc1nc(C2CC2)oc1N1CCN(CC(=O)NC(=O)NC2CCCC2)CC1,78.4,39.57
CCN1CCc2ncnc(N3CCc4c(sc(N)c4C#N)C3)c2C1,89.95,44.56
Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)Nc3cccc(-n4ccnc4S)c3)c12,39.83,32.48
Cc1cc(NC(=O)N(C)C(C)c2ccco2)cnc1N1CCCCC1C,87.04,25.64
Cc1cc(NC(=O)Nc2cnn(C)c2)cnc1N1CCCCC1C,90.74,24.88
Cc1cc(NC(=O)NCCn2ccnc2)cnc1N1CCCCC1C,87.6,27.07
Cc1nc(C(C)(C)NC(=O)Nc2cnc(N3CCCCC3C)c(C)c2)no1,85.24,26.67
Cc1cc(NC(=O)N(C)Cc2cnccn2)cnc1N1CCCCC1C,91.24,26.53
Cc1ccc2ncc(C(=O)NC3CCCc4c3cnn4C)c(=O)n2c1,76.91,27.38
Cn1ncc2c1CCCC2NC(=O)c1sc2cc(C(F)(F)F)ccc2c1Cl,63.39,28.94
CC(=O)N1CCc2cc(C(=O)Nc3ccccc3-n3nc(C)cc3C)ccc21,76.09,25.93
